#node	identifier	category	term ID	term description
Arl1	10090.ENSMUSP00000111942	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
Arl1	10090.ENSMUSP00000111942	COMPARTMENTS	GOCC:0098791	Golgi apparatus subcompartment
Arl1	10090.ENSMUSP00000111942	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
Arl1	10090.ENSMUSP00000111942	UniProt Keywords	KW-0333	Golgi apparatus
Arl1	10090.ENSMUSP00000111942	UniProt Keywords	KW-0342	GTP-binding
Arl1	10090.ENSMUSP00000111942	UniProt Keywords	KW-0449	Lipoprotein
Arl1	10090.ENSMUSP00000111942	UniProt Keywords	KW-0460	Magnesium
Arl1	10090.ENSMUSP00000111942	UniProt Keywords	KW-0472	Membrane
Arl1	10090.ENSMUSP00000111942	UniProt Keywords	KW-0479	Metal-binding
Arl1	10090.ENSMUSP00000111942	UniProt Keywords	KW-0519	Myristate
Arl1	10090.ENSMUSP00000111942	UniProt Keywords	KW-0547	Nucleotide-binding
Arl1	10090.ENSMUSP00000111942	InterPro	IPR005225	Small GTP-binding protein domain
Arl1	10090.ENSMUSP00000111942	InterPro	IPR006689	Small GTPase superfamily, ARF/SAR type
Arl1	10090.ENSMUSP00000111942	InterPro	IPR024156	Small GTPase superfamily, ARF type
Arl1	10090.ENSMUSP00000111942	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Arl1	10090.ENSMUSP00000111942	SMART	SM00177	ARF-like small GTPases
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0002090	Regulation of receptor internalization
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0002092	Positive regulation of receptor internalization
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0003008	System process
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0007610	Behavior
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0007611	Learning or memory
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0007612	Learning
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0007613	Memory
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0008104	Protein localization
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0009987	Cellular process
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0010646	Regulation of cell communication
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0010648	Negative regulation of cell communication
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0023051	Regulation of signaling
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0023057	Negative regulation of signaling
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0030100	Regulation of endocytosis
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0032501	Multicellular organismal process
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0032879	Regulation of localization
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0033036	Macromolecule localization
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0045184	Establishment of protein localization
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0045807	Positive regulation of endocytosis
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0048259	Regulation of receptor-mediated endocytosis
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0048260	Positive regulation of receptor-mediated endocytosis
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0048518	Positive regulation of biological process
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0048519	Negative regulation of biological process
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0048522	Positive regulation of cellular process
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0048523	Negative regulation of cellular process
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0050789	Regulation of biological process
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0050794	Regulation of cellular process
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0050804	Modulation of chemical synaptic transmission
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0050805	Negative regulation of synaptic transmission
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0050877	Nervous system process
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0050890	Cognition
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0051049	Regulation of transport
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0051050	Positive regulation of transport
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0051128	Regulation of cellular component organization
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0051130	Positive regulation of cellular component organization
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0051179	Localization
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0051234	Establishment of localization
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0051641	Cellular localization
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0051668	Localization within membrane
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0051966	Regulation of synaptic transmission, glutamatergic
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0051967	Negative regulation of synaptic transmission, glutamatergic
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0060627	Regulation of vesicle-mediated transport
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0065007	Biological regulation
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0065008	Regulation of biological quality
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0070727	Cellular macromolecule localization
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0072657	Protein localization to membrane
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0090150	Establishment of protein localization to membrane
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0099149	Regulation of postsynaptic neurotransmitter receptor internalization
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0099177	Regulation of trans-synaptic signaling
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0140568	Extraction of mislocalized protein from membrane
Atad1	10090.ENSMUSP00000157842	GO Process	GO:0140570	Extraction of mislocalized protein from mitochondrial outer membrane
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0000166	Nucleotide binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0003824	Catalytic activity
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0005215	Transporter activity
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0005488	Binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0005524	ATP binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0016462	Pyrophosphatase activity
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0016787	Hydrolase activity
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0016817	Hydrolase activity, acting on acid anhydrides
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0016818	Hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0016887	ATP hydrolysis activity
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0017076	Purine nucleotide binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0017111	Nucleoside-triphosphatase activity
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0030554	Adenyl nucleotide binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0032553	Ribonucleotide binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0032555	Purine ribonucleotide binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0032559	Adenyl ribonucleotide binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0036094	Small molecule binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0043167	Ion binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0043168	Anion binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0097159	Organic cyclic compound binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0097367	Carbohydrate derivative binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0140318	Protein transporter activity
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0140567	Transmembrane protein dislocase activity
Atad1	10090.ENSMUSP00000157842	GO Function	GO:0140657	ATP-dependent activity
Atad1	10090.ENSMUSP00000157842	GO Function	GO:1901265	Nucleoside phosphate binding
Atad1	10090.ENSMUSP00000157842	GO Function	GO:1901363	Heterocyclic compound binding
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0005622	Intracellular anatomical structure
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0005737	Cytoplasm
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0005739	Mitochondrion
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0005740	Mitochondrial envelope
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0005741	Mitochondrial outer membrane
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0005777	Peroxisome
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0005778	Peroxisomal membrane
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0005886	Plasma membrane
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0016020	Membrane
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0016021	Integral component of membrane
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0019867	Outer membrane
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0030054	Cell junction
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0031090	Organelle membrane
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0031224	Intrinsic component of membrane
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0031903	Microbody membrane
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0031966	Mitochondrial membrane
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0031967	Organelle envelope
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0031968	Organelle outer membrane
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0031975	Envelope
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0042579	Microbody
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0043226	Organelle
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0043227	Membrane-bounded organelle
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0043229	Intracellular organelle
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0043231	Intracellular membrane-bounded organelle
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0045202	Synapse
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0045211	Postsynaptic membrane
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0070161	Anchoring junction
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0071944	Cell periphery
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0097060	Synaptic membrane
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0098588	Bounding membrane of organelle
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0098590	Plasma membrane region
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0098794	Postsynapse
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0098978	Glutamatergic synapse
Atad1	10090.ENSMUSP00000157842	GO Component	GO:0110165	Cellular anatomical entity
Atad1	10090.ENSMUSP00000157842	STRING clusters	CL:17655	Mixed, incl. Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha, and Ubiquitin-conjugating enzyme E2
Atad1	10090.ENSMUSP00000157842	STRING clusters	CL:17656	Mixed, incl. Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha, and Ubiquitin-conjugating enzyme E2
Atad1	10090.ENSMUSP00000157842	STRING clusters	CL:17657	Mixed, incl. Proteasome complex, and Ubiquitin-conjugating enzyme E2
Atad1	10090.ENSMUSP00000157842	STRING clusters	CL:17658	Proteasome complex, and UBX domain
Atad1	10090.ENSMUSP00000157842	Reactome	MMU-9603798	Class I peroxisomal membrane protein import
Atad1	10090.ENSMUSP00000157842	Reactome	MMU-9609507	Protein localization
Atad1	10090.ENSMUSP00000157842	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
Atad1	10090.ENSMUSP00000157842	TISSUES	BTO:0000042	Animal
Atad1	10090.ENSMUSP00000157842	TISSUES	BTO:0000081	Reproductive system
Atad1	10090.ENSMUSP00000157842	TISSUES	BTO:0000141	Bone marrow
Atad1	10090.ENSMUSP00000157842	TISSUES	BTO:0000202	Sense organ
Atad1	10090.ENSMUSP00000157842	TISSUES	BTO:0000282	Head
Atad1	10090.ENSMUSP00000157842	TISSUES	BTO:0001090	Mouth
Atad1	10090.ENSMUSP00000157842	TISSUES	BTO:0001385	Tongue
Atad1	10090.ENSMUSP00000157842	TISSUES	BTO:0001486	Skeletal system
Atad1	10090.ENSMUSP00000157842	TISSUES	BTO:0001489	Whole body
Atad1	10090.ENSMUSP00000157842	TISSUES	BTO:0003091	Urogenital system
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0005622	Intracellular
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0005737	Cytoplasm
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0005739	Mitochondrion
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0005740	Mitochondrial envelope
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0005741	Mitochondrial outer membrane
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0005777	Peroxisome
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0005778	Peroxisomal membrane
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0005886	Plasma membrane
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0016020	Membrane
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0019867	Outer membrane
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0030054	Cell junction
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0031090	Organelle membrane
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0031903	Microbody membrane
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0031966	Mitochondrial membrane
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0031967	Organelle envelope
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0031968	Organelle outer membrane
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0031975	Envelope
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0042579	Microbody
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0043226	Organelle
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0043229	Intracellular organelle
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0045202	Synapse
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0045211	Postsynaptic membrane
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0071944	Cell periphery
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0097060	Synaptic membrane
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0098588	Bounding membrane of organelle
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0098590	Plasma membrane region
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0098794	Postsynapse
Atad1	10090.ENSMUSP00000157842	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0001265	Decreased body size
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0001898	Abnormal long term depression
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0001899	Absent long term depression
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0002063	Abnormal learning/memory/conditioning
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0002083	Premature death
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0002089	Abnormal postnatal growth/weight/body size
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0002206	Abnormal CNS synaptic transmission
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0002207	Abnormal long term potentiation
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0002885	Abnormal AMPA-mediated synaptic currents
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0002886	Abnormal glutamate-mediated receptor currents
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0002915	Abnormal synaptic depression
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0003008	Enhanced long term potentiation
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0003631	Nervous system phenotype
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0003633	Abnormal nervous system physiology
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0003635	Abnormal synaptic transmission
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0003956	Abnormal body size
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0004753	Abnormal miniature excitatory postsynaptic currents
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0004924	Abnormal behavior
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0005378	Growth/size/body region phenotype
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0005386	Behavior/neurological phenotype
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0008414	Abnormal spatial reference memory
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0008428	Abnormal spatial working memory
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0008431	Abnormal short term spatial reference memory
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0010768	Mortality/aging
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0010769	Abnormal survival
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0011002	Enhanced AMPA-mediated synaptic currents
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0014114	Abnormal cognition
Atad1	10090.ENSMUSP00000157842	Monarch	MP:0021009	Abnormal synaptic physiology
Atad1	10090.ENSMUSP00000157842	UniProt Keywords	KW-0067	ATP-binding
Atad1	10090.ENSMUSP00000157842	UniProt Keywords	KW-0378	Hydrolase
Atad1	10090.ENSMUSP00000157842	UniProt Keywords	KW-0472	Membrane
Atad1	10090.ENSMUSP00000157842	UniProt Keywords	KW-0547	Nucleotide-binding
Atad1	10090.ENSMUSP00000157842	UniProt Keywords	KW-0576	Peroxisome
Atad1	10090.ENSMUSP00000157842	UniProt Keywords	KW-0597	Phosphoprotein
Atad1	10090.ENSMUSP00000157842	UniProt Keywords	KW-0628	Postsynaptic cell membrane
Atad1	10090.ENSMUSP00000157842	UniProt Keywords	KW-0770	Synapse
Atad1	10090.ENSMUSP00000157842	UniProt Keywords	KW-0965	Cell junction
Atad1	10090.ENSMUSP00000157842	UniProt Keywords	KW-1003	Cell membrane
Atad1	10090.ENSMUSP00000157842	InterPro	IPR003593	AAA+ ATPase domain
Atad1	10090.ENSMUSP00000157842	InterPro	IPR003959	ATPase, AAA-type, core
Atad1	10090.ENSMUSP00000157842	InterPro	IPR003960	ATPase, AAA-type, conserved site
Atad1	10090.ENSMUSP00000157842	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Atad1	10090.ENSMUSP00000157842	InterPro	IPR041569	AAA ATPase, AAA+ lid domain
Atad1	10090.ENSMUSP00000157842	SMART	SM00382	ATPases associated with a variety of cellular activities
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0006275	Regulation of DNA replication
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0006351	Transcription, DNA-templated
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0006355	Regulation of transcription, DNA-templated
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0006366	Transcription by RNA polymerase II
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0006725	Cellular aromatic compound metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0006807	Nitrogen compound metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0007154	Cell communication
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0007165	Signal transduction
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0008152	Metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0009058	Biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0009059	Macromolecule biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0009299	mRNA transcription
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0009889	Regulation of biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0009891	Positive regulation of biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0009893	Positive regulation of metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0009987	Cellular process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0010033	Response to organic substance
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0010035	Response to inorganic substance
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0010038	Response to metal ion
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0010243	Response to organonitrogen compound
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0010467	Gene expression
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0010468	Regulation of gene expression
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0010975	Regulation of neuron projection development
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0010976	Positive regulation of neuron projection development
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0014070	Response to organic cyclic compound
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0014074	Response to purine-containing compound
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0016043	Cellular component organization
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0016070	RNA metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0016071	mRNA metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0018130	Heterocycle biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0019222	Regulation of metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0019438	Aromatic compound biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0019932	Second-messenger-mediated signaling
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0019933	cAMP-mediated signaling
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0019935	Cyclic-nucleotide-mediated signaling
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0022607	Cellular component assembly
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0023052	Signaling
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0031323	Regulation of cellular metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0031325	Positive regulation of cellular metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0031326	Regulation of cellular biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0031344	Regulation of cell projection organization
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0031346	Positive regulation of cell projection organization
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0032025	Response to cobalt ion
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0032774	RNA biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0034654	Nucleobase-containing compound biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0035556	Intracellular signal transduction
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0042221	Response to chemical
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0042789	mRNA transcription by RNA polymerase II
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0043170	Macromolecule metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0043933	Protein-containing complex organization
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0044085	Cellular component biogenesis
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0044237	Cellular metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0044238	Primary metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0044249	Cellular biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0045740	Positive regulation of DNA replication
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0045893	Positive regulation of transcription, DNA-templated
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0045944	Positive regulation of transcription by RNA polymerase II
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0046483	Heterocycle metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0048518	Positive regulation of biological process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0048522	Positive regulation of cellular process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0050789	Regulation of biological process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0050794	Regulation of cellular process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0050896	Response to stimulus
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0051052	Regulation of DNA metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0051054	Positive regulation of DNA metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0051128	Regulation of cellular component organization
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0051130	Positive regulation of cellular component organization
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0051252	Regulation of RNA metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0051254	Positive regulation of RNA metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0051716	Cellular response to stimulus
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0060255	Regulation of macromolecule metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0065003	Protein-containing complex assembly
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0065007	Biological regulation
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0071704	Organic substance metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0071840	Cellular component organization or biogenesis
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0080090	Regulation of primary metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0090304	Nucleic acid metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0097659	Nucleic acid-templated transcription
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0110148	Biomineralization
Atf1	10090.ENSMUSP00000023769	GO Process	GO:0120035	Regulation of plasma membrane bounded cell projection organization
Atf1	10090.ENSMUSP00000023769	GO Process	GO:1901360	Organic cyclic compound metabolic process
Atf1	10090.ENSMUSP00000023769	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
